,type,name,author,event,year
105,c,A Cyclic Prefix Assisted Spectrum Sensing Method for Aeronautical Communication Systems.,"['Libin K. Mathew', 'A. Prasad Vinod', 'A. S. Madhukumar']",ISCAS,2019
106,c,NOMA Precoding for Cognitive Overlay Dual Satellite Systems.,"['Rajendra Prasad Sirigina', 'A. S. Madhukumar', 'Mark D. J. Bowyer']",VTC Spring,2019
107,c,Downlink NOMA in Multi-UAV Networks over Bivariate Rician Shadowed Fading Channels.,"['Zheng Hui Ernest Tan', 'A. S. Madhukumar', 'Rajendra Prasad Sirigina', 'Anoop Kumar Krishna']",VTC Fall,2019
108,c,An Outage Probability Analysis of Full-Duplex NOMA in UAV Communications.,"['Zheng Hui Ernest Tan', 'A. S. Madhukumar', 'Rajendra Prasad Sirigina', 'Anoop Kumar Krishna']",WCNC,2019
109,c,On Wireless Energy Harvesting Based Relaying for Interference-Limited User: A DMT Perspective.,"['Yepuri Sudhakara Rao', 'A. S. Madhukumar', 'Rajendra Prasad Sirigina']",GLOBECOM Workshops,2018
110,c,Switching-Based Transmit Antenna/Aperture Selection in a MISO Hybrid FSO/RF System.,"['Shubha Sharma', 'Jerome Tan', 'A. S. Madhukumar', 'Swaminathan Ramabadran']",GLOBECOM,2018
111,c,Joint Reconstruction of Reed-Solomon Encoder and Convolutional Interleaver in a Noisy Environment.,"['Swaminathan Ramabadran', 'A. S. Madhukumar', 'Guohua Wang', 'Shang-Kee Ting']",ISITA,2018
112,c,Hybrid-Duplex Systems for UAV Communications Under Rician Shadowed Fading.,"['Zheng Hui Ernest Tan', 'A. S. Madhukumar', 'Rajendra Prasad Sirigina', 'Anoop Kumar Krishna']",VTC Fall,2018
113,c,On the Performance Analysis of Hybrid-Duplex Systems for Aeronautical Communications.,"['Zheng Hui Ernest Tan', 'Rajendra Prasad Sirigina', 'Anoop Kumar Krishna', 'A. S. Madhukumar']",VTC Spring,2018
114,c,Adaptive filter based blind residual self-interference cancellation in full-duplex MIMO transceivers.,"['Abhishek Ambede', 'Rajendra Prasad Sirigina', 'A. S. Madhukumar']",WCNC,2018
