,type,name,author,event,year
99,c,Differential Amplitude of Low-Frequency Fluctuations in brain networks after BCI Training with and without tDCS in Stroke.,"['Mengjiao Hu', 'Fang Ji', 'Zhongkang Lu', 'Weimin Huang', 'Reza Khosrowabadi', 'Ling Zhao', 'Kai Keng Ang', 'Kok Soon Phua', 'Fatima Ali Nasrallah', 'Kai-Hsiang Chuang', 'Mary C. Stephenson', 'John J. Totman', 'Xudong Jiang', 'Effie Chew', 'Cuntai Guan', 'Juan Helen Zhou']",EMBC,2018
100,c,Quantitative EEG as Biomarkers for the Monitoring of Post-Stroke Motor Recovery in BCI and tDCS Rehabilitation.,"['Ravikiran Mane', 'Effie Chew', 'Kok Soon Phua', 'Kai Keng Ang', 'A. Prasad Vinod', 'Cuntai Guan']",EMBC,2018
101,c,Neural Indexes of Attention Extracted from EEG Correlate with Elderly Reaction Time in response to an Attentional Task.,"['Fatemeh Fahimi', 'Wooi Boon Goh', 'Tih Shih Lee', 'Cuntai Guan']",ICCSE,2018
102,c,A Study of SSVEP Responses in Case of Overt and Covert Visual Attention with Different View Angles.,"['Aung Aung Phyo Wai', 'Zhiyan Goh', 'Shi De Foo', 'Cuntai Guan']",SMC,2018
103,c,Detecting and tracking multiple directional movements in EEG based BCI.,"['Cuntai Guan', 'Neethu Robinson', 'Vikram Shenoy Handiru', 'A. Prasad Vinod']",BCI,2017
104,c,Personalized features for attention detection in children with Attention Deficit Hyperactivity Disorder.,"['Fatemeh Fahimi', 'Cuntai Guan', 'Wooi Boon Goh', 'Kai Keng Ang', 'Choon Guan Lim', 'Tih Shih Lee']",EMBC,2017
105,c,Boosting performance in brain-machine interface by classifier-level fusion based on accumulative training models from multi-day data.,"['Huijuan Yang', 'Camilo Libedinsky', 'Cuntai Guan', 'Kai Keng Ang', 'Rosa Q. So']",EMBC,2017
106,c,Stop state classification in intracortical brain-machine-interface.,"['Tze Hui Koh', 'Camilo Libedinsky', 'Cuntai Guan', 'Kai Keng Ang', 'Rosa Q. So']",EMBC,2017
107,c,The P300 BCI: on its Way to End-Users?,"['Andrea Kübler', 'Klaus-Robert Müller', 'Cuntai Guan']",GBCIC,2017
108,c,Use of wavelet transform coefficients for spike detection for a Robust Intracortical Brain Machine Interface.,"['Gary C. F. Lee', 'Camilo Libedinsky', 'Cuntai Guan', 'Rosa Q. So']",NER,2017
109,c,A comparison of DTI pre-processing tools on a dataset of chronic subcortical stroke rehabilitation patients.,"['Zhongkang Lu', 'Weimin Huang', 'Cuntai Guan']",NER,2017
110,c,Convolutional neural network-based transfer learning and knowledge distillation using multi-subject data in motor imagery BCI.,"['Siavash Sakhavi', 'Cuntai Guan']",NER,2017
111,c,Effects of transcranial direct current stimulation on the motor-imagery brain-computer interface for stroke recovery: An EEG source-space study.,"['Vikram Shenoy Handiru', 'A. Prasad Vinod', 'Kai Keng Ang', 'Effie Chew', 'Cuntai Guan']",SMC,2017
112,c,Adaptation in motor imagery brain-computer interfaces and its implication in rehabilitation.,['Cuntai Guan'],BCI,2016
113,c,Multi-direction hand movement classification using EEG-based source space analysis.,"['Vikram Shenoy Handiru', 'A. Prasad Vinod', 'Cuntai Guan']",EMBC,2016
114,c,Adaptive decoding using local field potentials in a brain-machine interface.,"['Rosa Q. So', 'Camilo Libedinsky', 'Kai Keng Ang', 'Wee Chiek Clement Lim', 'Kyaw Kyar Toe', 'Cuntai Guan']",EMBC,2016
115,c,Multiway analysis of EEG artifacts based on Block Term Decomposition.,"['Sim Kuan Goh', 'Hussein A. Abbass', 'Kay Chen Tan', 'Abdullah Al Mamun', 'Cuntai Guan', 'Chuanchu Wang']",IJCNN,2016
116,c,High-resolution in vivo Wistar rodent brain atlas based on T1 weighted image.,"['Su Huang', 'Zhongkang Lu', 'Weimin Huang', 'Sankar Seramani', 'Boominathan Ramasamy', 'Sakthivel Sekar', 'Cuntai Guan', 'Kishore Kumar Bhakoo']","Medical Imaging: Biomedical Applications in Molecular, Structural, and Functional Imaging",2016
