,type,name,author,event,year
116,c,Replica Placement in P2P Storage: Complexity and Game Theoretic Analyses.,"['Krzysztof Rzadca', 'Anwitaman Datta', 'Sonja Buchegger']",ICDCS,2010
117,c,COBS: A tool for collaborative browsing and search on the web.,"['Christian von der Weth', 'Anwitaman Datta', 'Sally Nanyang Ang']",ICME,2010
118,c,SharedMind: A tool for collaborative mind-mapping.,"['Sally Ang', 'Krzysztof Rzadca', 'Anwitaman Datta']",ICME,2010
119,c,Do Wikipedians follow domain experts?: a domain-specific study on Wikipedia knowledge building.,"['Yi Zhang', 'Aixin Sun', 'Anwitaman Datta', 'Kuiyu Chang', 'Ee-Peng Lim']",JCDL,2010
120,c,Satrap: Data and Network Heterogeneity Aware P2P Data-Mining.,"['Hock Hee Ang', 'Vivekanand Gopalkrishnan', 'Anwitaman Datta', 'Wee Keong Ng', 'Steven C. H. Hoi']",PAKDD (2),2010
121,c,Learning About the Quality of Teamwork from Wikiteams.,"['Piotr Turek', 'Adam Wierzbicki', 'Radoslaw Nielek', 'Albert Hupa', 'Anwitaman Datta']",SocialCom/PASSAT,2010
122,c,Using Stereotypes to Identify Risky Transactions in Internet Auctions.,"['Xin Liu', 'Tomasz Kaszuba', 'Radoslaw Nielek', 'Anwitaman Datta', 'Adam Wierzbicki']",SocialCom/PASSAT,2010
123,c,SSnetViz: a visualization engine for heterogeneous semantic social networks.,"['Ee-Peng Lim', 'Maureen', 'Nelman Lubis Ibrahim', 'Aixin Sun', 'Anwitaman Datta', 'Kuiyu Chang']",ICEC,2009
124,c,Enabling Secure Secret Sharing in Distributed Online Social Networks.,"['Le-Hung Vu', 'Karl Aberer', 'Sonja Buchegger', 'Anwitaman Datta']",ACSAC,2009
125,c,Multicast Trees for Collaborative Applications.,"['Krzysztof Rzadca', 'Jackson Tan Teck Yong', 'Anwitaman Datta']",CCGRID,2009
126,c,Reliable P2P Feed Delivery.,"['Anwitaman Datta', 'Xin Liu']",CCGRID,2009
127,c,StereoTrust: a group based personalized trust model.,"['Xin Liu', 'Anwitaman Datta', 'Krzysztof Rzadca', 'Ee-Peng Lim']",CIKM,2009
128,c,PeerSoN: P2P social networking: early experiences and insights.,"['Sonja Buchegger', 'Doris Schiöberg', 'Le-Hung Vu', 'Anwitaman Datta']",SNS,2009
129,c,Redundancy Maintenance and Garbage Collection Strategies in Peer-to-Peer Storage Systems.,"['Xin Liu', 'Anwitaman Datta']",SSS,2009
130,c,"On Stability, Clarity, and Co-occurrence of Self-Tagging.","['Aixin Sun', 'Anwitaman Datta']",WSDM (Late Breaking-Results),2009
131,c,Classification in P2P Networks by Bagging Cascade RSVMs.,"['Hock Hee Ang', 'Vivekanand Gopalkrishnan', 'Steven C. H. Hoi', 'Wee Keong Ng', 'Anwitaman Datta']",DBISP2P,2008
132,c,On Visualizing Heterogeneous Semantic Networks from Multiple Data Sources.,"['Maureen', 'Aixin Sun', 'Ee-Peng Lim', 'Anwitaman Datta', 'Kuiyu Chang']",ICADL,2008
133,c,WikiNetViz: Visualizing friends and adversaries in implicit social networks.,"['Minh-Tam Le', 'Hoang-Vu Dang', 'Ee-Peng Lim', 'Anwitaman Datta']",ISI,2008
134,c,Really Simple Security for P2P Dissemination of Really Simple Syndication.,"['Anwitaman Datta', 'Xin Liu']",OTM Workshops,2008
135,c,Query-load balancing in structured overlays.,"['Anwitaman Datta', 'Roman Schmidt', 'Karl Aberer']",CCGRID,2007
136,c,LagOver: Latency Gradated Overlays.,"['Anwitaman Datta', 'Ion Stoica', 'Michael J. Franklin']",ICDCS,2007
137,c,Oscar: A Data-Oriented Overlay For Heterogeneous Environments.,"['Sarunas Girdzijauskas', 'Anwitaman Datta', 'Karl Aberer']",ICDE,2007
138,c,Merging Intra-Planetary Index Structures: Decentralized Bootstrapping of Overlays.,['Anwitaman Datta'],SASO,2007
139,c,Oscar: Small-World Overlay for Realistic Key Distributions.,"['Sarunas Girdzijauskas', 'Anwitaman Datta', 'Karl Aberer']",DBISP2P,2006
140,c,Optimal Caching for First-Order Query Load-Balancing in Decentralized Index Structures.,"['Anwitaman Datta', 'Wolfgang Nejdl', 'Karl Aberer']",DBISP2P,2006
141,c,The Challenges of Merging Two Similar Structured Overlays: A Tale of Two Networks.,"['Anwitaman Datta', 'Karl Aberer']",IWSOS/EuroNGI,2006
142,c,Internet-Scale Storage Systems under Churn -- A Study of the Steady-State using Markov Models.,"['Anwitaman Datta', 'Karl Aberer']",Peer-to-Peer Computing,2006
143,c,Multifaceted Simultaneous Load Balancing in DHT-Based P2P Systems: A New Game with Old Balls and Bins.,"['Karl Aberer', 'Anwitaman Datta', 'Manfred Hauswirth']",Self-star Properties in Complex Information Systems,2005
144,c,Stochasticity of probabilistic systems: analysis methodologies case-study.,"['Anwitaman Datta', 'Martin Hasler', 'Karl Aberer']",CollaborateCom,2005
145,c,On Small World Graphs in Non-uniformly Distributed Key Spaces.,"['Sarunas Girdzijauskas', 'Anwitaman Datta', 'Karl Aberer']",ICDE Workshops,2005
146,c,Range Queries in Trie-Structured Overlays.,"['Anwitaman Datta', 'Manfred Hauswirth', 'Renault John', 'Roman Schmidt', 'Karl Aberer']",Peer-to-Peer Computing,2005
147,c,Indexing Data-oriented Overlay Networks.,"['Karl Aberer', 'Anwitaman Datta', 'Manfred Hauswirth', 'Roman Schmidt']",VLDB,2005
148,c,A Query-Adaptive Partial Distributed Hash Table for Peer-to-Peer Systems.,"['Fabius Klemm', 'Anwitaman Datta', 'Karl Aberer']",EDBT Workshops,2004
149,c,Autonomous Gossiping: A Self-Organizing Epidemic Algorithm for Selective Information Dissemination in Wireless Mobile Ad-Hoc Networks.,"['Anwitaman Datta', 'Silvia Quarteroni', 'Karl Aberer']",ICSNW,2004
150,c,On de Bruijn Routing in Distributed Hash Tables: There and Back Again.,"['Anwitaman Datta', 'Sarunas Girdzijauskas', 'Karl Aberer']",Peer-to-Peer Computing,2004
151,c,PIX-Grid: A Platform for P2P Photo Exchange.,"['Karl Aberer', 'Philippe Cudré-Mauroux', 'Anwitaman Datta', 'Manfred Hauswirth']",CAiSE Workshops,2003
152,c,Handling Identity in Peer-to-Peer Systems.,"['Manfred Hauswirth', 'Anwitaman Datta', 'Karl Aberer']",DEXA Workshops,2003
153,c,"Updates in Highly Unreliable, Replicated Peer-to-Peer Systems.","['Anwitaman Datta', 'Manfred Hauswirth', 'Karl Aberer']",ICDCS,2003
154,c,"Beyond ""web of trust"": Enabling P2P E-commerce.","['Anwitaman Datta', 'Manfred Hauswirth', 'Karl Aberer']",CEC,2003
155,c,On Optimal Update Policies and Cluster Sizes for 2-Tier Distributed Systems.,"['Prasenjit Dey', 'Anwitaman Datta']",WETICE,2003
156,c,Separating Business Process from User Interaction Utilizing Process-Aware XSLT Style-Sheets.,"['Karl Aberer', 'Anwitaman Datta', 'Zoran Despotovic']",WECWIS,2002
157,i,QPQ 1DLT: A system for the rapid deployment of secure and efficient EVM-based blockchains.,"['Simone Bottoni', 'Anwitaman Datta', 'Federico Franzoni', 'Emanuele Ragnoli', 'Roberto Ripamonti', 'Christian Rondanini', 'Gokhan Sagirlar', 'Alberto Trombetta']",CoRR,2022
158,i,Misleading the Covid-19 vaccination discourse on Twitter: An exploratory study of infodemic around the pandemic.,"['Shakshi Sharma', 'Rajesh Sharma', 'Anwitaman Datta']",CoRR,2021
159,i,A Modular Framework for Centrality and Clustering in Complex Networks.,"['Frédérique E. Oggier', 'Silivanxay Phetsouvanh', 'Anwitaman Datta']",CoRR,2021
160,i,"Please, do not decentralize the Internet with (permissionless) blockchains!","['Pedro García López', 'Alberto Montresor', 'Anwitaman Datta']",CoRR,2019
161,i,Blockchain in the Government Technology Fabric.,['Anwitaman Datta'],CoRR,2019
162,i,A Blueprint For Interoperable Blockchains.,"['Tien Tuan Anh Dinh', 'Anwitaman Datta', 'Beng Chin Ooi']",CoRR,2019
163,i,Compressed Differential Erasure Codes for Efficient Archival of Versioned Data.,"['J. Harshan', 'Anwitaman Datta', 'Frédérique E. Oggier']",CoRR,2015
164,i,Auditable Versioned Data Storage Outsourcing.,"['Ertem Esiner', 'Anwitaman Datta']",CoRR,2015
165,i,People are Processors: Coalitional Auctions for Complex Projects.,"['Piotr Skowron', 'Krzysztof Rzadca', 'Anwitaman Datta']",CoRR,2014
166,i,Sparsity Exploiting Erasure Coding for Resilient Storage and Efficient I/O Access in Delta based Versioning Systems.,"['J. Harshan', 'Frédérique E. Oggier', 'Anwitaman Datta']",CoRR,2014
