,type,name,author,event,year
84,j,Transparent adaptation of single-user applications for multi-user real-time collaboration.,"['Chengzheng Sun', 'Steven Xia', 'David Sun', 'David Chen', 'Haifeng Shen', 'Wentong Cai']",ACM Trans. Comput. Hum. Interact.,2006
85,j,Federate migration in HLA-based simulation.,"['Wentong Cai', 'Zijing Yuan', 'Malcolm Yoke Hean Low', 'Stephen John Turner']",Future Gener. Comput. Syst.,2005
86,j,A peer-to-peer approach to task scheduling in computation grid.,"['Jiannong Cao', 'Oscar M. K. Kwong', 'Xianbing Wang', 'Wentong Cai']",Int. J. Grid Util. Comput.,2005
87,j,Information Management for Computational Grids.,"['Wei Jie', 'Tianyi Zang', 'Terence Hung', 'Stephen John Turner', 'Wentong Cai']",Int. J. Web Serv. Res.,2005
88,j,A Hybrid Analysis of an Optimization Approach for Cluster Applications.,"['Ming Zhu', 'Wentong Cai', 'Bu-Sung Lee', 'Xudong Wu']",J. Supercomput.,2005
89,j,"An Information Service for Grid Virtual Organization: Architecture, Implementation and Evaluation.","['Wei Jie', 'Terence Hung', 'Wentong Cai']",J. Supercomput.,2005
90,j,An alternative time management mechanism for distributed simulations.,"['Wentong Cai', 'Stephen John Turner', 'Bu-Sung Lee', 'Junlan Zhou']",ACM Trans. Model. Comput. Simul.,2005
91,j,Algorithms for HLA-based distributed simulation cloning.,"['Dan Chen', 'Stephen John Turner', 'Wentong Cai', 'Boon-Ping Gan', 'Malcolm Yoke Hean Low']",ACM Trans. Model. Comput. Simul.,2005
92,j,Characterization and delivery of directly coupled causal messages in distributed systems.,"['Yi Zeng', 'Wentong Cai', 'Stephen John Turner', 'Suiping Zhou', 'Bu-Sung Lee']",Future Gener. Comput. Syst.,2004
93,j,A prototype of distributed molecular visualization on computational grids.,"['Huabing Zhu', 'Tony Kai Yun Chan', 'Lizhe Wang', 'Wentong Cai', 'Simon See']",Future Gener. Comput. Syst.,2004
94,j,Models and Heuristics for Resource Co-reservation for Parallel Tasks in Computational Grids.,"['Lizhe Wang', 'Wentong Cai', 'Simon See', 'Wei Jie']",Neural Parallel Sci. Comput.,2004
95,j,Key Messaging on SOME-Bus clusters.,"['Ming Zhu', 'Constantine Katsinis', 'Wentong Cai', 'Bu-Sung Lee']",Parallel Comput.,2004
96,j,Time-space consistency in large-scale distributed virtual environments.,"['Suiping Zhou', 'Wentong Cai', 'Bu-Sung Lee', 'Stephen John Turner']",ACM Trans. Model. Comput. Simul.,2004
97,j,Key Message Approach to Optimize Communication of Parallel Applications on Clusters.,"['Ming Zhu', 'Wentong Cai', 'Bu-Sung Lee']",Clust. Comput.,2003
98,j,Performance Analysis of a Myrinet-Based Cluster.,"['Teddy Surya Gunawan', 'Wentong Cai']",Clust. Comput.,2003
99,j,Alternative Solutions for Distributed Simulation Cloning.,"['Dan Chen', 'Stephen John Turner', 'Boon-Ping Gan', 'Wentong Cai', 'Junhu Wei', 'Nirupam Julka']",Simul.,2003
100,j,POEMS: A Parallel Object-oriented Environment for Multi-computer Systems.,"['Wei Jie', 'Wentong Cai', 'Stephen John Turner']",Comput. J.,2002
101,j,Causal Order Delivery in a Multicast Environment: An Improved Algorithm.,"['Wentong Cai', 'Bu-Sung Lee', 'Junlan Zhou']",J. Parallel Distributed Comput.,2002
102,j,Time-minimal tiling when rise is larger than zero.,"['Jingling Xue', 'Wentong Cai']",Parallel Comput.,2002
103,j,JBSP: A BSP Programming Library in Java.,"['Yan Gu', 'Bu-Sung Lee', 'Wentong Cai']",J. Parallel Distributed Comput.,2001
104,j,The Development of Conservative Superstep Protocols for Shared Memory Multiprocessor Systems.,"['Boon-Ping Gan', 'Yoke-Hean Low', 'Wentong Cai', 'Stephen John Turner', 'Sanjay Jain', 'Wen-Jing Hsu', 'Shell-Ying Huang']",Scalable Comput. Pract. Exp.,2001
105,j,Comparison of Network Protocol and Architecture for Distributed Virtual Simulation Environment.,"['Bu-Sung Lee', 'Wentong Cai', 'Stephen John Turner', 'Jit-Beng Koh']",ACM SIGOPS Oper. Syst. Rev.,2001
106,j,Effects of topology and buffering on a processor farm.,"['Peter Kok Keong Loh', 'Wentong Cai']",Microprocess. Microsystems,1999
107,j,Interlock avoidance in transparent and dynamic parallel program instrumentation using logical clocks.,"['Wentong Cai', 'Kang Zhang', 'Stephen John Turner', 'Chengzheng Sun']",Parallel Comput.,1999
108,j,Performance Evaluation of JPVM.,"['Bu-Sung Lee', 'Yan Gu', 'Wentong Cai', 'Alfred Heng']",Parallel Process. Lett.,1999
109,j,Evaluation of Java Thread Performance on Two Different Multithhreaded Kernels.,"['Yan Gu', 'Bu-Sung Lee', 'Wentong Cai']",ACM SIGOPS Oper. Syst. Rev.,1999
110,j,Survey of Languages and Runtime Libraries for Parallel Discrete-Event Simulation.,"['Yoke-Hean Low', 'Chu-Cheow Lim', 'Wentong Cai', 'Shell-Ying Huang', 'Wen-Jing Hsu', 'Sanjay Jain', 'Stephen John Turner']",Simul.,1999
111,j,File allocation with balanced response time in a distributed multi-server information system.,"['Wentong Cai', 'Bu-Sung Lee']",Inf. Softw. Technol.,1998
112,j,How network topology affects dynamic loading balancing.,"['Peter Kok Keong Loh', 'Wen-Jing Hsu', 'Wentong Cai', 'Nadarajah Sriskanthan']",IEEE Parallel Distributed Technol. Syst. Appl.,1996
113,j,Task Scheduling Facility for PVM.,"['Bu-Sung Lee', 'Alfred Heng', 'Wentong Cai', 'Tai-Ann Tan']",Parallel Process. Lett.,1996
114,j,A Cost Calculus for Parallel Functional Programming.,"['David B. Skillicorn', 'Wentong Cai']",J. Parallel Distributed Comput.,1995
115,j,Calculating Recurrences Using the Bird-Meertens Formalism.,"['Wentong Cai', 'David B. Skillicorn']",Parallel Process. Lett.,1995
116,j,An Approach to the Run-Time Monitoring of Parallel Programs.,"['Wentong Cai', 'Stephen John Turner']",Comput. J.,1994
117,j,Efficient Parallel Algorithms for Tree Accumulations.,"['Jeremy Gibbons', 'Wentong Cai', 'David B. Skillicorn']",Sci. Comput. Program.,1994
118,j,Graphical Views of the Behavior of Parallel Programs.,"['Wentong Cai', 'Wendy J. Milne', 'Stephen John Turner']",J. Parallel Distributed Comput.,1993
119,c,"SPIDER: An Effective, Efficient and Robust Load Scheduler for Real-time Split Frame Rendering.","['Bingzheng Ma', 'Ziqiang Zhang', 'Yusen Li', 'Wentong Cai', 'Gang Wang', 'Xiaoguang Liu']",IPDPS,2022
120,c,"Improving Scalability, Sustainability and Availability via Workload Distribution in Edge-Cloud Gaming.","['Iryanto Jaya', 'Yusen Li', 'Wentong Cai']",ACM Multimedia,2022
121,c,A Data-Driven Approach for Pedestrian Intention Prediction in Large Public Places.,"['Bo Zhang', 'Jinghui Zhong', 'Wentong Cai']",SIGSIM-PADS,2022
122,c,Hyperparameter Tunning in Simulation-based Optimization for Adaptive Digital-Twin Abstraction Control of Smart Manufacturing System.,"['Moon Gi Seok', 'Wen Jun Tan', 'Boyi Su', 'Wentong Cai']",SIGSIM-PADS,2022
123,c,OptCL: A Middleware to Optimise Performance for High Performance Domain-Specific Languages on Heterogeneous Platforms.,"['Jiajian Xiao', 'Philipp Andelfinger', 'Wentong Cai', 'David Eckhoff', 'Alois C. Knoll']",ICA3PP (3),2021
124,c,Minimizing Play Request Rejection through Workload Splitting in Edge-Cloud Gaming.,"['Iryanto Jaya', 'Yusen Li', 'Wentong Cai']",ICPADS,2021
125,c,A New Double Rank-based Multi-workflow Scheduling with Multi-objective Optimization in Cloud Environments.,"['Feng Li', 'Moon Gi Seok', 'Wentong Cai']",IPDPS Workshops,2021
126,c,Data-driven Microscopic Traffic Modelling and Simulation using Dynamic LSTM.,"['Htet Naing', 'Wentong Cai', 'Nan Hu', 'Tiantian Wu', 'Liang Yu']",SIGSIM-PADS,2021
127,c,Causality and Consistency of State Update Schemes in Synchronous Agent-based Simulations.,"['Wen Jun Tan', 'Philipp Andelfinger', 'David Eckhoff', 'Wentong Cai', 'Alois C. Knoll']",SIGSIM-PADS,2021
128,c,A Parallel Hierarchical Sort-based Interest Matching Algorithm.,"['Wenjie Tang', 'Yiping Yao', 'Feng Zhu', 'Bin Chen', 'Wentong Cai']",SIGSIM-PADS,2021
129,c,Hot Area Targeting Dead Reckoning for Distributed Virtual Environments.,"['Youfu Chen', 'Wentong Cai', 'Elvis S. Liu']",SIGSIM-PADS,2021
130,c,Bayesian-based Absolute Positions Estimation for the Nearby Vehicles through Vehicle-to-Vehicle Communications.,"['Xiangting Hou', 'Linbo Luo', 'Wentong Cai']",SMC,2021
131,c,Multi-Agent Pickup and Delivery with Task Deadlines.,"['Xiaohu Wu', 'Yihao Liu', 'Xueyan Tang', 'Wentong Cai', 'Funing Bai', 'Gilbert Khonstantine', 'Guopeng Zhao']",SOCS,2021
132,c,Multi-Agent Pickup and Delivery with Task Deadlines.,"['Xiaohu Wu', 'Yihao Liu', 'Xueyan Tang', 'Wentong Cai', 'Funing Bai', 'Gilbert Khonstantine', 'Guopeng Zhao']",WI/IAT,2021
