,type,name,author,event,year
74,j,Dynamic replication algorithms for the multi-tier Data Grid.,"['Ming Tang', 'Bu-Sung Lee', 'Chai Kiat Yeo', 'Xueyan Tang']",Future Gener. Comput. Syst.,2005
75,j,A survey of application level multicast techniques.,"['Chai Kiat Yeo', 'Bu-Sung Lee', 'Meng Hwa Er']",Comput. Commun.,2004
76,j,Secure communications between bandwidth brokers.,"['Bu-Sung Lee', 'Wing-Keong Woo', 'Chai Kiat Yeo', 'Teck Meng Lim', 'Bee-Hwa Lim', 'Yuxiong He', 'Jie Song']",ACM SIGOPS Oper. Syst. Rev.,2004
77,j,A framework for multicast video streaming over IP networks.,"['Chai Kiat Yeo', 'Bu-Sung Lee', 'Meng Hwa Er']",J. Netw. Comput. Appl.,2003
78,j,Path and Oracle Discovery Protocol for Centralized Bandwidth Reservation Mechanisms.,"['Teck Meng Lim', 'Bu-Sung Lee', 'Chai Kiat Yeo']",J. Netw. Syst. Manag.,2003
79,j,Design and Implementation of a Java-based Meeting Space over Internet.,"['Bu-Sung Lee', 'Chai Kiat Yeo', 'Ing Yann Soon', 'Keok-Kee Lee', 'Sun Wei']",Multim. Tools Appl.,2003
80,j,Hybrid quality adaptation mechanism for layered multicast over the internet.,"['Bu-Sung Lee', 'Chai Kiat Yeo', 'Ruijin Fu']",J. Netw. Comput. Appl.,2002
81,j,Unicorn: voluntary computing over Internet.,"['T. M. Ong', 'Teck Meng Lim', 'Bu-Sung Lee', 'Chai Kiat Yeo']",ACM SIGOPS Oper. Syst. Rev.,2002
82,j,A peering architecture for ubiquitous IP multicast streaming.,"['Chai Kiat Yeo', 'Bu-Sung Lee', 'Meng Hwa Er']",ACM SIGOPS Oper. Syst. Rev.,2002
83,j,An adaptive protocol for real-time fax communications over Internet.,"['Chai Kiat Yeo', 'Siu Cheung Hui', 'Ing Yann Soon', 'Bu-Sung Lee']",Comput. Commun.,2001
84,j,RQRP protocol for video delivery over IP.,"['Bu-Sung Lee', 'Chai Kiat Yeo', 'Sui Meng Poon', 'Jie Song']",Int. J. Commun. Syst.,2001
85,j,A unified messaging system on the Internet.,"['Chai Kiat Yeo', 'Siu Cheung Hui', 'Ing Yann Soon', 'Chiew Tong Lau']",Microprocess. Microsystems,2001
86,j,An analogue video interface for general-purpose DSP.,"['Ing Yann Soon', 'Chai Kiat Yeo', 'H. C. Ng']",Microprocess. Microsystems,2001
87,j,Performance of buffer-based request-reply scheme for VoD streams over IP networks.,"['Sui Meng Poon', 'Jie Song', 'Bu-Sung Lee', 'Chai Kiat Yeo']",Comput. Networks,2000
88,j,JMS-Java-Based Meeting Space.,"['Wei Sun', 'Bu-Sung Lee', 'Chai Kiat Yeo']",J. Organ. Comput. Electron. Commer.,2000
89,j,A DAVIC-based video-on-demand system over IP networks.,"['Sui Meng Poon', 'Bu-Sung Lee', 'Chai Kiat Yeo']",IEEE Trans. Consumer Electron.,2000
90,j,A web-based Internet Java Phone for real-time voice communication.,"['Kia Ming Phua', 'Siu Cheung Hui', 'Chai Kiat Yeo']",World Wide Web,2000
91,j,Towards a Unified Messaging Environment over the Internet.,"['Leonard Chong', 'Siu Cheung Hui', 'Chai Kiat Yeo']",Cybern. Syst.,1999
92,j,Lossless compression of multispectral satellite images.,"['Chai Kiat Yeo', 'Ing Yann Soon', 'Chiew Tong Lau']",J. Commun. Networks,1999
93,j,Design of an Internet fax and voice gateway.,"['Schubert Foo', 'Chai Kiat Yeo', 'Siu Cheung Hui', 'D. H. Xue']",Microprocess. Microsystems,1999
94,j,Portable adapter for barcode scanners.,"['Ing Yann Soon', 'Chai Kiat Yeo', 'Yeow Hong Sng']",Microprocess. Microsystems,1999
95,j,RTFaxing: Internet Real-Time Faxing System.,"['Siu Cheung Hui', 'Chai Kiat Yeo', 'K. Jin']",Netw. Inf. Syst. J.,1999
96,j,Improved noise suppression filter using self-adaptive estimator of probability of speech absence.,"['Ing Yann Soon', 'Soo Ngee Koh', 'Chai Kiat Yeo']",Signal Process.,1999
97,j,A DAVIC-based video-on-demand system over ATM networks.,"['Sui Meng Poon', 'Bu-Sung Lee', 'Chai Kiat Yeo']",IEEE Trans. Consumer Electron.,1999
98,j,Noisy speech enhancement using discrete cosine transform.,"['Ing Yann Soon', 'Soo Ngee Koh', 'Chai Kiat Yeo']",Speech Commun.,1998
99,j,A WWW-Assisted Fax System for Internet Fax-to-Fax Communication.,"['L. S. K. Chong', 'Siu Cheung Hui', 'Chai Kiat Yeo', 'Schubert Foo']",World Wide Web,1998
100,j,A telephone adapter for Internet telephony systems.,"['Schubert Foo', 'Chai Kiat Yeo', 'Siu Cheung Hui']",Microprocess. Microsystems,1997
101,j,English-Japanese Machine Translation: Verb-Based Noun Classification Approach.,"['Chai Kiat Yeo', 'Wai Kong Lam', 'Ing Yann Soon']",Int. J. Artif. Intell. Tools,1996
102,c,NSGZero: Efficiently Learning Non-exploitable Policy in Large-Scale Network Security Games with Neural Monte Carlo Tree Search.,"['Wanqi Xue', 'Bo An', 'Chai Kiat Yeo']",AAAI,2022
103,c,Mis-spoke or mis-lead: Achieving Robustness in Multi-Agent Communicative Reinforcement Learning.,"['Wanqi Xue', 'Wei Qiu', 'Bo An', 'Zinovi Rabinovich', 'Svetlana Obraztsova', 'Chai Kiat Yeo']",AAMAS,2022
104,c,Monocular 3D Object Reconstruction with GAN Inversion.,"['Junzhe Zhang', 'Daxuan Ren', 'Zhongang Cai', 'Chai Kiat Yeo', 'Bo Dai', 'Chen Change Loy']",ECCV (1),2022
105,c,Context-Aware Memory Attention Network for Video-Based Action Recognition.,"['Thean Chun Koh', 'Chai Kiat Yeo', 'Vaitesswar U. S', 'Xuan Jing']",IVMSP,2022
106,c,Self-Organizing Map assisted Deep Autoencoding Gaussian Mixture Model for Intrusion Detection.,"['Yang Chen', 'Nami Ashizawa', 'Seanglidet Yean', 'Chai Kiat Yeo', 'Naoto Yanai']",CCNC,2021
107,c,Unsupervised 3D Shape Completion Through GAN Inversion.,"['Junzhe Zhang', 'Xinyi Chen', 'Zhongang Cai', 'Liang Pan', 'Haiyu Zhao', 'Shuai Yi', 'Chai Kiat Yeo', 'Bo Dai', 'Chen Change Loy']",CVPR,2021
108,c,Solving Large-Scale Extensive-Form Network Security Games via Neural Fictitious Self-Play.,"['Wanqi Xue', 'Youzhi Zhang', 'Shuxin Li', 'Xinrun Wang', 'Bo An', 'Chai Kiat Yeo']",IJCAI,2021
109,c,Harvesting Social Media Sentiments for Stock Index Prediction.,"['MingWei Lim', 'Chai Kiat Yeo']",CCNC,2020
110,c,MessyTable: Instance Association in Multiple Camera Views.,"['Zhongang Cai', 'Junzhe Zhang', 'Daxuan Ren', 'Cunjun Yu', 'Haiyu Zhao', 'Shuai Yi', 'Chai Kiat Yeo', 'Chen Change Loy']",ECCV (11),2020
111,c,Spectrum Sharing for Heterogeneous Communication Systems in TV White Spaces.,"['Wenjie Zhang', 'Guanglin Zhang', 'Yifeng Zheng', 'Liwei Yang', 'Chai Kiat Yeo']",ICNC,2019
112,c,Two-Tier Spectrum Trading Strategy for Heterogeneous Cognitive Radio Networks.,"['Xiaowen Huang', 'Wenjie Zhang', 'Liwei Yang', 'Chai Kiat Yeo', 'Shengyu Chen']",ITNAC,2019
113,c,Network Anomaly Detection Using Federated Deep Autoencoding Gaussian Mixture Model.,"['Yang Chen', 'Junzhe Zhang', 'Chai Kiat Yeo']",MLN,2019
114,c,Unauthorized Parking Detection using Deep Networks at Real Time.,"['Weiling Chen', 'Chai Kiat Yeo']",SMARTCOMP,2019
115,c,RehabPartner: Motion tracking assistant using a novel complementary feedback filter.,"['Shao Loong Lim', 'Seanglidet Yean', 'Bu-Sung Lee', 'Chai Kiat Yeo']",CCNC,2018
116,c,Smart Cross-Platform Binary Visualisation Tool.,"['Bee Lee Ong', 'Chai Kiat Yeo']",UEMCON,2018
117,c,Exploiting Behavioral Differences to Detect Fake Ne.,"['Weiling Chen', 'Chenyan Yang', 'Gibson Cheng', 'Yan Zhang', 'Chai Kiat Yeo', 'Chiew Tong Lau', 'Bu-Sung Lee']",UEMCON,2018
118,c,Autoencoder-based network anomaly detection.,"['Zhaomin Chen', 'Chai Kiat Yeo', 'Bu-Sung Lee', 'Chiew Tong Lau']",WTS,2018
119,c,Automated oscillation detection and correction of fused wearable sensor signals using machine learning.,"['Senglidet Yean', 'Bu-Sung Lee', 'Chai Kiat Yeo', 'Zhaomin Chen']",WTS,2018
120,c,MaxRep: Efficient Replication for Vehicular Content Distribution.,"['Da Zhang', 'Chai Kiat Yeo']",GLOBECOM,2017
121,c,A novel anomaly detection system using feature-based MSPCA with sketch.,"['Zhaomin Chen', 'Chai Kiat Yeo', 'Bu-Sung Lee', 'Chiew Tong Lau']",WOCC,2017
122,c,Detecting flooding attack while accommodating burst traffic in delay tolerant networks.,"['Pham Thi Ngoc Diep', 'Chai Kiat Yeo']",WTS,2017
123,c,Capacity consideration for indoor femtocell networks in TV white spaces.,"['Wenjie Zhang', 'Lingfu Xie', 'Chai Kiat Yeo']",WTS,2017
124,c,Utility maximization for uplink MU-MIMO: Combining spectral-energy efficiency and fairness.,"['Lei Deng', 'Wenjie Zhang', 'Yun Rui', 'Chai Kiat Yeo']",EuCNC,2016
125,c,Dynamic spectrum allocation for heterogeneous cognitive radio network.,"['Wenjie Zhang', 'Lei Deng', 'Chai Kiat Yeo']",WCNC,2016
126,c,A trust-privacy framework in vehicular ad hoc networks (VANET).,"['Thi Ngoc Diep Pham', 'Chai Kiat Yeo']",WTS,2016
127,c,"Mood prediction from facial video with music ""therapy"" on a smartphone.","['Seanglidet Yean', 'Bu-Sung Lee', 'Chai Kiat Yeo']",WTS,2016
128,c,Data exchange via multiplexed color QR codes on mobile devices.,"['Sin Rong Toh', 'Weihan Goh', 'Chai Kiat Yeo']",WTS,2016
129,c,Modelling Calcium Signaling with a Two-Layer Cluster-Based Communication Network System.,"['Yiqun Yang', 'Wenjie Zhang', 'Chai Kiat Yeo']",BWCCA,2015
130,c,Detecting colluding blackhole and greyhole attack in Delay Tolerant Networks.,"['Thi Ngoc Diep Pham', 'Chai Kiat Yeo']",CCNC,2015
131,c,A MSPCA based intrusion detection algorithm tor detection of DDoS attack.,"['Zhaomin Chen', 'Chai Kiat Yeo', 'Francis Bu-Sung Lee', 'Chiew Tong Lau']",ICCC,2015
132,c,Early Warning Systems for Cyber Defence.,"['Harsha K. Kalutarage', 'Siraj Ahmed Shaikh', 'Bu-Sung Lee', 'Chonho Lee', 'Chai Kiat Yeo']",iNetSeC,2015
133,c,Assistive visual aid for the elderly hearing impaired.,"['Chai Kiat Yeo', 'Feng Yun Tan', 'Ing Yann Soon', 'Keok-Kee Lee']",WTS,2015
134,c,Resilient mesh-tree overlay for differentiated temporal requirement service in P2P streaming.,"['Jiaming Li', 'Chai Kiat Yeo', 'Ing Yann Soon']",CCNC,2014
135,c,Statistical wormhole detection and localization in delay tolerant networks.,"['Thi Ngoc Diep Pham', 'Chai Kiat Yeo']",CCNC,2014
136,c,A Wavelet Entropy-Based Change Point Detection on Network Traffic: A Case Study of Heartbleed Vulnerability.,"['Chonho Lee', 'Liu Yi', 'Li-Hau Tan', 'Weihan Goh', 'Bu-Sung Lee', 'Chai Kiat Yeo']",CloudCom,2014
137,c,Cryptanalyzing the efficient identity-based RSA and GQ multisignature schemes.,"['Weihan Goh', 'Chai Kiat Yeo']",IWCMC,2014
138,c,Cluster-Based Cooperative Spectrum Sensing Assignment Strategy in Cognitive Radio Networks.,"['Wenjie Zhang', 'Yiqun Yang', 'Chai Kiat Yeo', 'Lei Deng']",VTC Fall,2014
139,c,Using mobile relays as connectivity catalyst for highly mobile networks.,"['Yang Xia', 'Chai Kiat Yeo']",WCNC,2014
140,c,Dual-metric hybrid protocol for application level multicast for live video streaming.,"['Chai Kiat Yeo', 'Bu-Sung Lee', 'Ing Yann Soon', 'Yang Xia', 'Zoebir Bong', 'Yuanyuan Mao']",CCNC,2013
141,c,Design and analysis of a cluster-based calcium signaling network model.,"['Yiqun Yang', 'Chai Kiat Yeo']",CCNC,2013
142,c,Anonymity-preserving identity-based multisignature scheme with provision for origin Self-Revelation.,"['Weihan Goh', 'Chai Kiat Yeo']",GLOBECOM,2013
143,c,Multi-policy link state routing for disruption tolerant networks.,"['Yuanyuan Mao', 'Yang Xia', 'Zoebir Bong', 'Chai Kiat Yeo', 'A. Y. P. Chua', 'A. J. L. Tan', 'A. Sivagami', 'Tiah Khoon Ng', 'Kok Siong Lai', 'Ser Hai Toh']",WMNC,2013
144,c,Enabling email access under intermittent connectivity.,"['Yang Xia', 'Zoebir Bong', 'Sugura Ishikawa', 'Chai Kiat Yeo', 'Yuanyuan Mao']",WCNC,2013
145,c,Threat mitigation in tactical-level disruption tolerant networks.,"['Weihan Goh', 'Chai Kiat Yeo']",GLOBECOM,2012
146,c,CDC: An Energy-Efficient Contact Discovery Scheme for Pocket Switched Networks.,"['Shengbo Yang', 'Chai Kiat Yeo', 'Bu-Sung Lee']",ICCCN,2012
147,c,MaxCD: Max-Rate Based Cooperative Downloading for Drive-Thru Networks.,"['Shengbo Yang', 'Chai Kiat Yeo', 'Bu-Sung Lee']",ICCCN,2012
148,c,Molecular communication model through gap junction channel with selective permeabilities.,"['Yiqun Yang', 'Chai Kiat Yeo']",ICON,2012
149,c,Optimal handing-back point in mobile data offloading.,"['Da Zhang', 'Chai Kiat Yeo']",VNC,2012
150,c,Enabling Network Based Local Mobility with Cooperative Access Points.,"['Yang Xia', 'Chai Kiat Yeo']",VTC Fall,2012
151,c,Adaptive Load Balancing Algorithm for multi-homing mobile nodes in local domain.,"['Feng Zhong', 'Chai Kiat Yeo', 'Bu-Sung Lee']",CCNC,2011
