,type,name,author,event,year
89,j,Towards Cost-Efficient Video Transcoding in Media Cloud: Insights Learned From User Viewing Patterns.,"['Guanyu Gao', 'Weiwen Zhang', 'Yonggang Wen', 'Zhi Wang', 'Wenwu Zhu']",IEEE Trans. Multim.,2015
90,j,How Much to Coordinate? Optimizing In-Network Caching in Content-Centric Networks.,"['Yanhua Li', 'Haiyong Xie', 'Yonggang Wen', 'Chi-Yin Chow', 'Zhi-Li Zhang']",IEEE Trans. Netw. Serv. Manag.,2015
91,j,Algorithms and Applications for Community Detection in Weighted Networks.,"['Zongqing Lu', 'Xiao Sun', 'Yonggang Wen', 'Guohong Cao', 'Thomas La Porta']",IEEE Trans. Parallel Distributed Syst.,2015
92,j,Supporting Seamless Virtual Machine Migration via Named Data Networking in Cloud Data Center.,"['Ruitao Xie', 'Yonggang Wen', 'Xiaohua Jia', 'Haiyong Xie']",IEEE Trans. Parallel Distributed Syst.,2015
93,j,Collaborative Task Execution in Mobile Cloud Computing Under a Stochastic Wireless Channel.,"['Weiwen Zhang', 'Yonggang Wen', 'Dapeng Oliver Wu']",IEEE Trans. Wirel. Commun.,2015
94,j,Toward Scalable Systems for Big Data Analytics: A Technology Tutorial.,"['Han Hu', 'Yonggang Wen', 'Tat-Seng Chua', 'Xuelong Li']",IEEE Access,2014
95,j,A QoS-aware routing algorithm based on ant-cluster in wireless multimedia sensor networks.,"['Haiping Huang', 'Xiao Cao', 'Ruchuan Wang', 'Yonggang Wen']",Sci. China Inf. Sci.,2014
96,j,Towards optimal noise distribution for privacy preserving in data aggregation.,"['Hao Zhang', 'Nenghai Yu', 'Yonggang Wen', 'Weiming Zhang']",Comput. Secur.,2014
97,j,Toward Multiscreen Social TV with Geolocation-Aware Social Sense.,"['Han Hu', 'Yonggang Wen', 'Huan-Bo Luan', 'Tat-Seng Chua', 'Xuelong Li']",IEEE Multim.,2014
98,j,Parking Backbone: Toward Efficient Overlay Routing in VANETs.,"['Jinqi Zhu', 'Ming Liu', 'Yonggang Wen', 'Chunmei Ma', 'Bin Liu']",Int. J. Distributed Sens. Networks,2014
99,j,Toward transcoding as a service: energy-efficient offloading policy for green mobile cloud.,"['Weiwen Zhang', 'Yonggang Wen']",IEEE Netw.,2014
100,j,Content Routing and Lookup Schemes Using Global Bloom Filter for Content-Delivery-as-a-Service.,"['Yichao Jin', 'Yonggang Wen', 'Weiwen Zhang']",IEEE Syst. J.,2014
