,type,name,author,event,year
134,c,Enhanced Extreme Learning Machine with stacked generalization.,"['Guopeng Zhao', 'Zhiqi Shen', 'Chunyan Miao', 'Robert K. L. Gay']",IJCNN,2008
135,c,S-MADE: Interactive Storytelling Architecture through Goal Execution and Decomposition.,"['Yundong Cai', 'Zhiqi Shen', 'Chunyan Miao', 'Ah-Hwee Tan']",AAAI Fall Symposium: Intelligent Narrative Technologies,2007
136,c,A Hybrid of Plot-Based and Character-Based Interactive Storytelling.,"['Yundong Cai', 'Chunyan Miao', 'Ah-Hwee Tan', 'Zhiqi Shen']",Edutainment,2007
137,c,A service based multi-agent system design tool for modelling integrated manufacturing and service systems.,"['Han Yu', 'Zhiqi Shen', 'Chunyan Miao', 'Jing Wen', 'Qizhen Yang']",ETFA,2007
138,c,Fuzzy cognitive map learning based on multi-objectiveparticle swarm optimization.,"['Hengjie Song', 'Chunyan Miao', 'Zhiqi Shen']",GECCO,2007
139,c,Intelligent Software Agent Design Tool Using Goal Net Methodology.,"['Han Yu', 'Zhiqi Shen', 'Chunyan Miao']",IAT,2007
140,c,Market Based Resource Allocation with Incomplete Information.,"['Bo An', 'Chunyan Miao', 'Zhiqi Shen']",IJCAI,2007
141,c,The Multi-Agent Data Collection in HLA-Based Simulation System.,"['Hengjie Song', 'Zhiqi Shen', 'Chunyan Miao', 'Ah-Hwee Tan', 'Guopeng Zhao']",PADS,2007
142,c,Fuzzy cognitive goal net for interactive storytelling plot design.,"['Yundong Cai', 'Chunyan Miao', 'Ah-Hwee Tan', 'Zhiqi Shen']",Advances in Computer Entertainment Technology,2006
143,c,Trust-based agent community for collaborative recommendation.,"['Jianshu Weng', 'Chunyan Miao', 'Angela Goh', 'Zhiqi Shen', 'Robert K. L. Gay']",AAMAS,2006
144,c,A Goal-oriented Approach to Goal Selection and Action Selection.,"['Zhiqi Shen', 'Chunyan Miao', 'Yuan Miao', 'Xuehong Tao', 'Robert K. L. Gay']",FUZZ-IEEE,2006
145,c,Probabilistic Fuzzy Cognitive Map.,"['Hengjie Song', 'Zhiqi Shen', 'Chunyan Miao', 'Zhi-Qiang Liu', 'Yuan Miao']",FUZZ-IEEE,2006
146,c,"The Equivalence of Cognitive Map, Fuzzy Cognitive Map and Multi Value Fuzzy Cognitive Map.","['Yuan Miao', 'Xuehong Tao', 'Zhiqi Shen', 'Zhi-Qiang Liu', 'Chunyan Miao']",FUZZ-IEEE,2006
147,c,Interest Based Negotiation Automation.,"['Xuehong Tao', 'Yuan Miao', 'Zhiqi Shen', 'Chunyan Miao', 'Nicola Yelland']",ICIC (3),2006
148,c,Transitive Dependence Based Formation of Virtual Organizations.,"['Bo An', 'Chunyan Miao', 'Zhiqi Shen', 'Yuan Miao', 'Daijie Cheng']",CIS (1),2005
149,c,Goal Net Agent Framework for Web Service Integration.,"['Chong Sean Kuay', 'Zhiqi Shen', 'Robert K. L. Gay', 'Chunyan Miao']","Web Technologies, Applications, and Services",2005
150,c,Goal-oriented Methodology for Agent System Development.,"['Zhiqi Shen', 'Dongtao Li', 'Chunyan Miao', 'Robert K. L. Gay', 'Yuan Miao']",IAT,2005
151,c,Actionable Knowledge Model for GUI Regression Testing.,"['Zunliang Yin', 'Chunyan Miao', 'Zhiqi Shen', 'Yuan Miao']",IAT,2005
152,c,A Goal Oriented e-Learning Agent System.,"['Dongtao Li', 'Zhiqi Shen', 'Yuan Miao', 'Chunyan Miao', 'Robert K. L. Gay']",KES (1),2005
153,c,Agent mediated Grid services in E-learning.,"['Zhiqi Shen', 'Chunyan Miao', 'Angela Goh', 'Robert K. L. Gay']",CCGRID,2004
154,c,Goal Autonomous Agent Architecture.,"['Zhiqi Shen', 'Robert K. L. Gay', 'Yuan Miao', 'Chunyan Miao']",COMPSAC Workshops,2004
155,c,Goal Oriented Modeling for Intelligent Software Agents.,"['Zhiqi Shen', 'Chunyan Miao', 'Xuehong Tao', 'Robert K. L. Gay']",IAT,2004
156,c,Goal oriented modeling for agent mediated e-learning grid.,"['Zhiqi Shen', 'Robert K. L. Gay', 'Chunyan Miao', 'Q. Wang']",ICARCV,2004
157,c,Goal-Based Modeling for Intelligent Business Forecasting Agents.,"['Zhiqi Shen', 'Robert K. L. Gay', 'Chunyan Miao']",FSKD,2002
158,c,A Framework for Multi-agent Reasoning and Coordination.,"['Chunyan Miao', 'Yuan Miao', 'Angela Goh', 'Zhiqi Shen']",Artificial Intelligence and Soft Computing,2000
159,i,Revisiting Item Promotion in GNN-based Collaborative Filtering: A Masked Targeted Topological Attack Perspective.,"['Yongwei Wang', 'Yong Liu', 'Zhiqi Shen']",CoRR,2022
160,i,Noise-resistant Deep Metric Learning with Ranking-based Instance Selection.,"['Chang Liu', 'Han Yu', 'Boyang Li', 'Zhiqi Shen', 'Zhanning Gao', 'Peiran Ren', 'Xuansong Xie', 'Lizhen Cui', 'Chunyan Miao']",CoRR,2021
161,i,Noise-Resistant Deep Metric Learning with Probabilistic Instance Filtering.,"['Chang Liu', 'Han Yu', 'Boyang Li', 'Zhiqi Shen', 'Zhanning Gao', 'Peiran Ren', 'Xuansong Xie', 'Lizhen Cui', 'Chunyan Miao']",CoRR,2021
162,i,FOCUS: Dealing with Label Quality Disparity in Federated Learning.,"['Yiqiang Chen', 'Xiaodong Yang', 'Xin Qin', 'Han Yu', 'Biao Chen', 'Zhiqi Shen']",CoRR,2020
163,i,Generating Persuasive Visual Storylines for Promotional Videos.,"['Chang Liu', 'Yi Dong', 'Han Yu', 'Zhiqi Shen', 'Zhanning Gao', 'Pan Wang', 'Changgong Zhang', 'Peiran Ren', 'Xuansong Xie', 'Lizhen Cui', 'Chunyan Miao']",CoRR,2019
164,i,Balanced Distribution Adaptation for Transfer Learning.,"['Jindong Wang', 'Yiqiang Chen', 'Shuji Hao', 'Wenjie Feng', 'Zhiqi Shen']",CoRR,2018
165,i,Building Ethics into Artificial Intelligence.,"['Han Yu', 'Zhiqi Shen', 'Chunyan Miao', 'Cyril Leung', 'Victor R. Lesser', 'Qiang Yang']",CoRR,2018
166,i,Identifying Talented Software Engineering Students through Data-driven Skill Assessment.,"['Jun Lin', 'Han Yu', 'Zhiqi Shen']",CoRR,2014
167,i,An Empirical Analysis of Task Allocation in Scrum-based Agile Programming.,"['Jun Lin', 'Han Yu', 'Zhiqi Shen']",CoRR,2014
168,i,An Evolutionary Approach for Optimizing Hierarchical Multi-Agent System Organization.,"['Zhiqi Shen', 'Ling Yu', 'Han Yu']",CoRR,2014
169,i,Designing Socially Intelligent Virtual Companions.,"['Han Yu', 'Zhiqi Shen', 'Qiong Wu', 'Chunyan Miao']",CoRR,2014
170,p,Dealing with Label Quality Disparity in Federated Learning.,"['Yiqiang Chen', 'Xiaodong Yang', 'Xin Qin', 'Han Yu', 'Piu Chan', 'Zhiqi Shen']",Federated Learning,2020
